Student_ID,Age,Gender,Branch,Graduation_Year,CGPA,LeetCode_Problems,DSA_Level,GitHub_Repositories,Open_Source_Contribution,Total_Projects,Major_Project_Level,AI_ML_Projects,Deployment_Experience,Internship_Count,Internship_Domain,Python_Level,SQL_Level,PowerBI_Level,MachineLearning_Level,Statistics_Level,DeepLearning_Level,LinkedIn_Profile,GitHub_Profile,Portfolio_Website,Industry_Certifications,Communication_Level,Target_Role,Preferred_Domain,Placement_Score,Placement_Status
3098,20,Male,Data Science,2025,6.21,65,Beginner,4,No,2,Intermediate,2,No,1,Other,Beginner,Intermediate,Beginner,Advanced,Beginner,Intermediate,Yes,Yes,No,4,Average,Data Engineer,Data Engineering,36.6,Not Placed
3099,20,Female,AI/ML,2027,8.97,216,Intermediate,4,Yes,6,Advanced,2,Yes,0,None,Beginner,Beginner,Beginner,Beginner,None,Intermediate,Yes,Yes,No,0,Good,Data Analyst,Data Analytics,48.68,Placed
3100,22,Male,Data Science,2027,6.08,280,Intermediate,9,No,6,Advanced,3,Yes,1,AI/ML,Intermediate,Intermediate,Beginner,Advanced,None,Beginner,No,Yes,Yes,6,Average,Data Analyst,Data Analytics,52.06,Placed
3101,22,Male,ECE,2026,8.42,51,Beginner,6,No,0,Basic,0,No,0,None,Intermediate,Intermediate,None,Beginner,Intermediate,Intermediate,Yes,Yes,No,4,Good,Software Developer,Software Development,34.5,Not Placed
3102,23,Female,IT,2027,5.98,117,Intermediate,1,No,1,Basic,1,No,1,Data Science,Beginner,Beginner,None,None,Advanced,Advanced,Yes,Yes,No,0,Good,Data Analyst,Data Analytics,33.42,Not Placed
3103,21,Male,CSE,2027,8.1,137,Intermediate,7,No,4,Intermediate,1,No,3,Data Analytics,Intermediate,Beginner,Intermediate,None,Advanced,Advanced,Yes,Yes,No,0,Average,Data Scientist,Data Science,50.06,Placed
3104,23,Female,AI/ML,2027,9.36,138,Intermediate,4,No,4,Intermediate,0,Yes,1,Data Science,Intermediate,Intermediate,Beginner,None,Intermediate,Intermediate,Yes,Yes,No,4,Poor,AI Engineer,AI/ML,46.99,Not Placed
3105,21,Male,AI/ML,2025,7.29,159,Intermediate,6,Yes,4,Intermediate,0,No,0,None,None,Beginner,None,Intermediate,Intermediate,Advanced,Yes,Yes,No,3,Good,Software Developer,Software Development,42.16,Not Placed
3106,22,Female,AI/ML,2026,7.24,108,Intermediate,5,No,3,Intermediate,3,Yes,2,Data Analytics,Advanced,Beginner,Beginner,Beginner,Beginner,Advanced,Yes,Yes,No,1,Good,Software Developer,Software Development,48.6,Placed
3107,22,Male,IT,2025,8.11,124,Intermediate,6,No,3,Intermediate,2,No,1,Other,Intermediate,Beginner,Intermediate,Intermediate,Intermediate,Advanced,Yes,Yes,Yes,1,Good,Data Analyst,Data Analytics,48.38,Not Placed
3108,23,Female,IT,2027,7.17,130,Intermediate,4,No,0,Basic,0,No,0,None,Beginner,Intermediate,Intermediate,Beginner,Beginner,Intermediate,Yes,Yes,No,1,Average,Software Developer,Software Development,31.79,Placed
3109,24,Male,IT,2026,9.32,48,Beginner,3,No,5,Advanced,4,No,1,Cloud,None,Intermediate,Beginner,Intermediate,None,Beginner,No,Yes,Yes,2,Excellent,Software Developer,Software Development,46.56,Placed
3110,23,Female,ECE,2027,7.69,413,Advanced,8,No,2,Intermediate,1,No,2,Cloud,Advanced,Advanced,None,Intermediate,Beginner,Beginner,Yes,Yes,No,3,Excellent,Data Engineer,Data Engineering,58.18,Placed
3111,21,Male,CSE,2025,7.18,225,Intermediate,7,No,3,Intermediate,2,Yes,0,None,Intermediate,Beginner,None,Beginner,Intermediate,None,Yes,Yes,No,0,Good,Data Analyst,Data Analytics,39.44,Not Placed
3112,23,Female,IT,2025,6.96,270,Intermediate,9,No,3,Intermediate,3,No,0,None,Intermediate,Beginner,None,Beginner,None,None,Yes,Yes,Yes,3,Good,Data Engineer,Data Engineering,38.17,Not Placed
3113,20,Male,IT,2027,6.57,164,Intermediate,10,No,3,Intermediate,0,Yes,0,None,Beginner,Beginner,None,Beginner,Intermediate,Beginner,Yes,Yes,No,2,Average,Data Analyst,Data Analytics,35.8,Not Placed
3114,21,Female,AI/ML,2026,6.87,551,Advanced,2,No,1,Basic,1,No,2,Cybersecurity,Advanced,Intermediate,None,Beginner,Beginner,Advanced,Yes,Yes,No,8,Average,Software Developer,Software Development,53.4,Placed
3115,21,Male,IT,2025,7.15,7,Beginner,8,No,4,Intermediate,3,No,0,None,Beginner,Beginner,Advanced,Intermediate,Intermediate,None,Yes,Yes,Yes,6,Excellent,Software Developer,Software Development,40.51,Not Placed
3116,24,Male,CSE,2027,7.01,141,Intermediate,4,Yes,0,Basic,0,No,0,None,Intermediate,Intermediate,None,Beginner,Beginner,Intermediate,Yes,Yes,Yes,2,Good,AI Engineer,AI/ML,36.53,Not Placed
3117,22,Male,IT,2028,6.84,63,Beginner,10,No,3,Intermediate,2,No,2,Data Science,Beginner,None,Advanced,Advanced,Beginner,Intermediate,Yes,Yes,Yes,1,Excellent,Data Engineer,Data Engineering,44.52,Not Placed
3118,21,Male,AI/ML,2027,9.6,150,Intermediate,5,Yes,1,Basic,0,Yes,3,AI/ML,Advanced,None,None,Intermediate,Intermediate,Advanced,Yes,Yes,No,3,Good,Data Scientist,Data Science,55.95,Placed
3119,22,Male,CSE,2027,6.47,359,Advanced,4,Yes,3,Intermediate,3,No,1,AI/ML,Beginner,Beginner,Beginner,Intermediate,Beginner,Intermediate,Yes,Yes,Yes,3,Good,AI Engineer,AI/ML,49.82,Placed
3120,23,Female,Data Science,2026,7.65,213,Intermediate,6,No,1,Basic,1,No,2,Data Analytics,Advanced,None,None,Beginner,Intermediate,Advanced,No,Yes,No,2,Good,AI Engineer,AI/ML,44.5,Not Placed
3121,20,Female,Data Science,2027,8.09,131,Intermediate,7,No,4,Intermediate,3,Yes,2,Cybersecurity,Beginner,None,Intermediate,Beginner,Intermediate,Intermediate,No,Yes,No,2,Excellent,Data Engineer,Data Engineering,50.74,Placed
3122,24,Male,CSE,2028,8.13,384,Advanced,7,No,4,Intermediate,3,No,0,None,Intermediate,None,Intermediate,Intermediate,Advanced,Beginner,Yes,Yes,Yes,3,Good,Data Analyst,Data Analytics,52.12,Not Placed
3123,22,Female,CSE,2027,7.44,253,Intermediate,7,No,3,Intermediate,3,No,1,Cybersecurity,Advanced,Intermediate,None,None,Beginner,None,Yes,Yes,No,2,Average,Data Analyst,Data Analytics,40.57,Not Placed
3124,21,Male,AI/ML,2028,7.26,197,Intermediate,11,Yes,5,Advanced,0,No,2,Other,Intermediate,Intermediate,Advanced,Beginner,Beginner,Beginner,Yes,Yes,Yes,2,Poor,AI Engineer,AI/ML,50.28,Not Placed
3125,22,Male,Data Science,2025,7.95,194,Intermediate,3,No,0,Basic,0,Yes,1,Cybersecurity,Intermediate,Beginner,None,Beginner,Intermediate,Intermediate,Yes,Yes,No,5,Good,Software Developer,Software Development,43.01,Not Placed
3126,21,Female,IT,2027,7.77,243,Intermediate,3,No,2,Intermediate,2,No,1,Data Science,Advanced,Beginner,Beginner,None,Intermediate,Advanced,Yes,Yes,No,1,Excellent,Data Scientist,Data Science,47.18,Placed
3127,22,Female,ECE,2026,7.24,84,Beginner,3,No,3,Intermediate,3,Yes,1,Cybersecurity,Beginner,Intermediate,Advanced,Advanced,Intermediate,Beginner,No,Yes,No,4,Average,Machine Learning Engineer,AI/ML,43.54,Not Placed
3128,21,Female,AI/ML,2027,5.94,75,Beginner,0,No,7,Advanced,1,Yes,2,Data Analytics,Intermediate,Beginner,Intermediate,Beginner,Intermediate,Intermediate,Yes,No,Yes,5,Good,Data Engineer,Data Engineering,50.81,Not Placed
3129,23,Male,IT,2028,7.03,57,Beginner,7,No,4,Intermediate,4,Yes,1,Cloud,Intermediate,Beginner,None,Beginner,Intermediate,Intermediate,Yes,Yes,Yes,4,Poor,AI Engineer,AI/ML,38.61,Not Placed
3130,21,Female,AI/ML,2028,6.35,87,Beginner,10,No,2,Intermediate,0,No,2,Data Science,Intermediate,Intermediate,Beginner,None,Beginner,Beginner,Yes,Yes,No,3,Good,Data Analyst,Data Analytics,37.7,Not Placed
3131,21,Male,IT,2026,6.83,368,Advanced,8,No,2,Intermediate,1,No,0,None,Beginner,Intermediate,Intermediate,Intermediate,Advanced,None,Yes,Yes,Yes,1,Excellent,Machine Learning Engineer,AI/ML,48.18,Not Placed
3132,20,Male,CSE,2028,7.53,117,Intermediate,3,No,5,Advanced,4,Yes,3,Data Science,Beginner,Beginner,Intermediate,None,Intermediate,Advanced,Yes,Yes,No,0,Average,Data Analyst,Data Analytics,51.12,Placed
3133,21,Male,AI/ML,2027,7.86,373,Advanced,5,No,2,Intermediate,2,No,1,Data Science,Beginner,Intermediate,None,None,Intermediate,Advanced,No,Yes,No,3,Average,AI Engineer,AI/ML,46.72,Placed
3134,20,Female,Data Science,2028,9.28,82,Beginner,9,No,3,Intermediate,1,No,1,Data Analytics,None,Intermediate,None,Beginner,Advanced,Beginner,Yes,Yes,No,2,Good,AI Engineer,AI/ML,40.69,Placed
3135,24,Female,CSE,2027,6.96,288,Intermediate,6,No,3,Intermediate,1,No,1,Data Science,Beginner,Beginner,None,Beginner,Intermediate,Beginner,Yes,Yes,Yes,1,Good,Software Developer,Software Development,41.94,Not Placed
3136,20,Female,IT,2027,8.27,325,Advanced,6,No,3,Intermediate,1,No,1,Cybersecurity,Beginner,Beginner,Intermediate,Intermediate,Intermediate,Intermediate,No,Yes,No,1,Good,Data Engineer,Data Engineering,51.22,Placed
3137,23,Male,IT,2028,7.81,152,Intermediate,7,No,9,Advanced,7,Yes,2,Web Development,Beginner,Intermediate,Beginner,Intermediate,Advanced,Beginner,Yes,Yes,No,1,Good,Data Analyst,Data Analytics,58.1,Placed
3138,20,Male,AI/ML,2026,8.8,116,Intermediate,5,No,5,Advanced,0,Yes,1,Data Analytics,Intermediate,None,Advanced,Beginner,Intermediate,Advanced,Yes,Yes,Yes,4,Good,AI Engineer,AI/ML,55.24,Not Placed
3139,24,Male,AI/ML,2025,8.08,70,Beginner,4,No,4,Intermediate,3,No,2,Other,Advanced,Beginner,None,Intermediate,Beginner,Intermediate,Yes,Yes,Yes,5,Excellent,Software Developer,Software Development,50.41,Not Placed
3140,23,Male,IT,2026,6.49,265,Intermediate,9,No,2,Intermediate,1,No,1,Cybersecurity,Intermediate,None,Intermediate,Beginner,Intermediate,Beginner,Yes,Yes,Yes,2,Average,Data Scientist,Data Science,40.06,Not Placed
3141,22,Male,IT,2025,5.78,112,Intermediate,10,No,1,Basic,0,No,1,AI/ML,Advanced,Beginner,None,Intermediate,Advanced,Advanced,Yes,Yes,No,4,Average,Software Developer,Software Development,38.94,Not Placed
3142,22,Female,CSE,2026,7.81,102,Intermediate,1,No,3,Intermediate,2,No,0,None,Beginner,Beginner,None,Intermediate,Intermediate,None,Yes,Yes,No,1,Good,Machine Learning Engineer,AI/ML,37.35,Placed
3143,20,Male,AI/ML,2027,6.97,177,Intermediate,7,No,5,Advanced,2,No,1,Other,Intermediate,Beginner,Beginner,Advanced,Intermediate,Beginner,Yes,Yes,Yes,2,Good,AI Engineer,AI/ML,50.1,Placed
3144,20,Male,Data Science,2027,6.52,214,Intermediate,7,No,0,Basic,0,No,1,AI/ML,Intermediate,Intermediate,None,Intermediate,Beginner,Intermediate,Yes,Yes,No,4,Average,Data Analyst,Data Analytics,37.65,Not Placed
3145,24,Male,Data Science,2028,6.23,67,Beginner,9,No,3,Intermediate,1,No,1,Web Development,Beginner,Beginner,Intermediate,Intermediate,None,Beginner,Yes,Yes,No,2,Excellent,Data Engineer,Data Engineering,36.76,Not Placed
3146,24,Male,CSE,2025,7.66,177,Intermediate,5,No,4,Intermediate,4,No,1,AI/ML,Advanced,Beginner,Intermediate,None,Intermediate,Intermediate,Yes,Yes,No,2,Good,Data Engineer,Data Engineering,46.28,Not Placed
3147,21,Male,AI/ML,2025,9.01,326,Advanced,8,No,5,Advanced,4,Yes,2,Data Science,Beginner,Advanced,Intermediate,Beginner,None,Intermediate,Yes,Yes,Yes,4,Good,Machine Learning Engineer,AI/ML,63.11,Placed
3148,24,Female,IT,2028,7.09,56,Beginner,4,No,3,Intermediate,2,No,0,None,Intermediate,Intermediate,Beginner,None,Advanced,Intermediate,Yes,Yes,No,3,Good,Software Developer,Software Development,36.72,Not Placed
3149,21,Female,Data Science,2026,8.09,269,Intermediate,2,No,2,Intermediate,2,No,2,Cloud,Intermediate,Intermediate,Beginner,Intermediate,Intermediate,Beginner,Yes,Yes,Yes,4,Average,Software Developer,Software Development,50.42,Placed
3150,23,Female,ECE,2028,7.4,267,Intermediate,7,No,3,Intermediate,1,Yes,0,None,Intermediate,Intermediate,None,None,Advanced,Advanced,No,Yes,Yes,4,Excellent,Software Developer,Software Development,49.2,Placed
3151,20,Male,IT,2026,6.21,283,Intermediate,4,No,3,Intermediate,1,Yes,1,AI/ML,Advanced,Beginner,Intermediate,Beginner,Beginner,Intermediate,Yes,Yes,No,2,Excellent,Data Engineer,Data Engineering,48.46,Placed
3152,23,Male,ECE,2028,8.23,220,Intermediate,7,Yes,1,Basic,1,No,1,Cybersecurity,Intermediate,Intermediate,Beginner,Beginner,Intermediate,Intermediate,Yes,Yes,Yes,0,Good,Machine Learning Engineer,AI/ML,44.96,Placed
3153,24,Male,CSE,2025,6.41,212,Intermediate,6,No,2,Intermediate,1,No,1,Data Analytics,None,Beginner,None,Beginner,Beginner,Intermediate,Yes,Yes,Yes,6,Average,Data Engineer,Data Engineering,37.7,Not Placed
3154,23,Female,IT,2025,7.52,262,Intermediate,7,Yes,2,Intermediate,0,Yes,1,Other,Intermediate,Beginner,None,None,Beginner,Beginner,Yes,Yes,Yes,2,Good,AI Engineer,AI/ML,44.67,Placed
3155,23,Female,CSE,2026,7.16,176,Intermediate,8,No,4,Intermediate,2,No,1,AI/ML,Beginner,None,None,Intermediate,None,Advanced,Yes,Yes,No,8,Average,Data Analyst,Data Analytics,42.46,Placed
3156,23,Male,Data Science,2025,8.39,96,Beginner,5,No,2,Intermediate,1,No,2,Other,Intermediate,None,Intermediate,Beginner,Beginner,Intermediate,Yes,Yes,Yes,0,Average,Data Scientist,Data Science,40.32,Not Placed
3157,24,Male,AI/ML,2025,6.44,94,Beginner,5,Yes,3,Intermediate,0,No,0,None,Intermediate,Intermediate,Advanced,Intermediate,Beginner,Intermediate,Yes,Yes,No,4,Good,Data Analyst,Data Analytics,40.59,Not Placed
3158,23,Male,AI/ML,2025,7.89,127,Intermediate,9,No,3,Intermediate,1,No,0,None,Advanced,None,Intermediate,None,Beginner,None,Yes,Yes,No,2,Good,Software Developer,Software Development,37.78,Not Placed
3159,21,Female,IT,2025,6.66,231,Intermediate,3,No,1,Basic,1,No,2,Web Development,Advanced,Advanced,Intermediate,None,Beginner,Intermediate,Yes,Yes,No,0,Average,Software Developer,Software Development,41.48,Not Placed
3160,24,Female,IT,2027,6.99,130,Intermediate,3,No,4,Intermediate,0,No,2,Data Science,Advanced,Beginner,None,Intermediate,Beginner,None,No,Yes,No,2,Poor,Data Analyst,Data Analytics,41.63,Not Placed
3161,23,Female,CSE,2028,5.0,115,Intermediate,6,No,4,Intermediate,1,Yes,1,Cybersecurity,Intermediate,Beginner,Beginner,Intermediate,Intermediate,Intermediate,Yes,Yes,No,8,Excellent,AI Engineer,AI/ML,47.72,Placed
3162,24,Male,Data Science,2028,9.59,281,Intermediate,5,No,2,Intermediate,1,No,0,None,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,Yes,Yes,No,5,Poor,AI Engineer,AI/ML,46.9,Placed
3163,22,Male,AI/ML,2027,8.05,155,Intermediate,9,No,2,Intermediate,1,Yes,0,None,Intermediate,Beginner,Beginner,None,None,Intermediate,Yes,Yes,No,7,Average,Data Engineer,Data Engineering,39.92,Not Placed
3164,21,Male,AI/ML,2025,6.73,42,Beginner,6,No,5,Advanced,4,Yes,0,None,Intermediate,Beginner,Intermediate,Beginner,Beginner,Advanced,Yes,Yes,Yes,1,Good,Software Developer,Software Development,41.89,Not Placed
3165,23,Male,IT,2028,6.38,57,Beginner,8,No,1,Basic,0,No,2,AI/ML,Advanced,None,Beginner,Advanced,Beginner,Advanced,No,Yes,No,5,Good,AI Engineer,AI/ML,40.92,Not Placed
3166,22,Male,AI/ML,2028,7.0,51,Beginner,6,No,1,Basic,1,No,1,Data Science,None,Advanced,Beginner,Intermediate,Intermediate,None,Yes,Yes,Yes,4,Average,Software Developer,Software Development,33.17,Placed
3167,22,Female,ECE,2028,8.22,133,Intermediate,4,Yes,4,Intermediate,0,No,1,Cybersecurity,Beginner,Beginner,Beginner,Intermediate,Intermediate,Advanced,Yes,Yes,No,2,Good,Data Analyst,Data Analytics,48.44,Placed
3168,24,Female,CSE,2026,5.61,59,Beginner,5,No,2,Intermediate,0,No,1,Cybersecurity,Beginner,Intermediate,None,None,Advanced,None,No,Yes,No,3,Average,Machine Learning Engineer,AI/ML,29.5,Not Placed
3169,22,Male,Data Science,2027,7.36,116,Intermediate,5,No,2,Intermediate,2,No,1,Cybersecurity,Intermediate,Beginner,Advanced,Beginner,Intermediate,Beginner,Yes,Yes,No,3,Poor,AI Engineer,AI/ML,39.06,Placed
3170,21,Female,Data Science,2026,9.27,89,Beginner,8,No,2,Intermediate,0,No,1,Web Development,Advanced,Intermediate,Intermediate,Advanced,Intermediate,Intermediate,Yes,Yes,No,0,Average,Data Analyst,Data Analytics,45.88,Placed
3171,21,Male,CSE,2026,6.37,34,Beginner,7,No,2,Intermediate,1,Yes,1,AI/ML,Intermediate,None,None,None,Intermediate,Intermediate,Yes,Yes,No,5,Good,Machine Learning Engineer,AI/ML,35.75,Not Placed
3172,20,Male,AI/ML,2027,7.58,56,Beginner,6,No,0,Basic,0,No,1,Web Development,Advanced,Beginner,None,Intermediate,Beginner,Intermediate,Yes,Yes,No,7,Good,Machine Learning Engineer,AI/ML,38.2,Not Placed
3173,21,Male,IT,2028,9.7,383,Advanced,6,Yes,3,Intermediate,3,Yes,2,Data Science,Advanced,Beginner,None,None,None,Intermediate,Yes,Yes,No,6,Good,Data Scientist,Data Science,60.34,Placed
3174,22,Male,IT,2026,8.13,104,Intermediate,7,No,8,Advanced,3,No,0,None,Beginner,Advanced,None,Beginner,Beginner,Beginner,Yes,Yes,Yes,7,Average,Software Developer,Software Development,47.92,Placed
3175,21,Male,AI/ML,2028,7.63,99,Beginner,7,No,3,Intermediate,2,No,0,None,Beginner,Beginner,None,Beginner,Intermediate,Intermediate,Yes,Yes,No,4,Good,Data Scientist,Data Science,35.94,Not Placed
3176,24,Male,AI/ML,2026,8.01,95,Beginner,4,No,1,Basic,1,No,0,None,Intermediate,None,Advanced,None,Beginner,None,Yes,Yes,No,0,Good,Software Developer,Software Development,28.84,Not Placed
3177,20,Male,CSE,2028,7.1,163,Intermediate,6,Yes,3,Intermediate,3,Yes,0,None,Intermediate,Advanced,Intermediate,Intermediate,Beginner,Beginner,No,Yes,No,0,Poor,Data Analyst,Data Analytics,41.34,Not Placed
3178,22,Female,CSE,2025,8.8,136,Intermediate,9,Yes,4,Intermediate,2,Yes,1,Other,Intermediate,Advanced,Beginner,Intermediate,Beginner,Intermediate,Yes,Yes,Yes,6,Good,Machine Learning Engineer,AI/ML,56.54,Placed
3179,20,Male,AI/ML,2025,7.1,440,Advanced,11,No,2,Intermediate,2,Yes,2,Cybersecurity,Intermediate,Beginner,Beginner,Beginner,Intermediate,Beginner,Yes,Yes,Yes,2,Average,AI Engineer,AI/ML,52.3,Placed
3180,22,Male,CSE,2025,5.54,293,Intermediate,7,No,3,Intermediate,1,No,0,None,None,Intermediate,Intermediate,Intermediate,Intermediate,None,Yes,Yes,Yes,2,Average,Data Analyst,Data Analytics,36.48,Not Placed
3181,24,Male,IT,2027,7.11,431,Advanced,9,No,3,Intermediate,1,Yes,1,Cloud,Intermediate,None,Beginner,Beginner,Beginner,Intermediate,Yes,Yes,Yes,5,Average,Data Analyst,Data Analytics,50.48,Placed
3182,20,Female,IT,2025,6.53,228,Intermediate,6,No,4,Intermediate,1,No,1,Cloud,Intermediate,Beginner,None,None,Beginner,Advanced,Yes,Yes,No,4,Good,Data Scientist,Data Science,42.68,Not Placed
3183,23,Male,ECE,2026,7.22,209,Intermediate,3,No,6,Advanced,2,Yes,2,Data Analytics,Advanced,Intermediate,None,Beginner,Intermediate,Beginner,No,Yes,No,3,Good,Data Analyst,Data Analytics,55.48,Placed
3184,22,Female,Data Science,2028,7.24,54,Beginner,3,No,5,Advanced,3,Yes,2,Data Science,Intermediate,Intermediate,Advanced,None,Beginner,Intermediate,Yes,Yes,No,2,Excellent,Data Analyst,Data Analytics,50.09,Not Placed
3185,23,Male,ECE,2028,8.7,41,Beginner,6,No,6,Advanced,4,Yes,1,AI/ML,Beginner,None,Advanced,Intermediate,Beginner,Advanced,Yes,Yes,Yes,7,Excellent,Machine Learning Engineer,AI/ML,54.42,Placed
3186,20,Male,Data Science,2028,8.2,36,Beginner,2,No,3,Intermediate,1,No,0,None,Intermediate,Beginner,None,Beginner,Beginner,Beginner,No,Yes,No,5,Good,Data Analyst,Data Analytics,36.14,Not Placed
3187,23,Female,Data Science,2028,7.76,120,Intermediate,5,No,1,Basic,0,No,0,None,Intermediate,Intermediate,None,None,Intermediate,Intermediate,Yes,Yes,No,2,Average,Data Analyst,Data Analytics,33.72,Not Placed
3188,23,Male,ECE,2026,7.5,255,Intermediate,5,No,2,Intermediate,2,Yes,0,None,Advanced,Intermediate,Advanced,Intermediate,None,Beginner,Yes,Yes,No,3,Average,AI Engineer,AI/ML,44.62,Placed
3189,20,Male,Data Science,2028,6.44,81,Beginner,8,No,4,Intermediate,4,No,1,Web Development,None,None,None,Advanced,Intermediate,Advanced,Yes,Yes,Yes,3,Poor,Machine Learning Engineer,AI/ML,35.1,Not Placed
3190,24,Male,CSE,2026,5.32,65,Beginner,8,No,2,Intermediate,0,No,1,Cybersecurity,Advanced,Beginner,Advanced,Intermediate,Intermediate,Beginner,Yes,Yes,No,2,Good,Data Scientist,Data Science,37.72,Not Placed
3191,23,Female,IT,2026,7.61,241,Intermediate,4,No,2,Intermediate,1,No,0,None,Beginner,None,Intermediate,None,Beginner,Beginner,Yes,Yes,No,0,Good,AI Engineer,AI/ML,34.94,Not Placed
3192,23,Male,ECE,2028,8.29,66,Beginner,5,No,0,Basic,0,No,0,None,Intermediate,None,Beginner,Intermediate,Intermediate,None,No,Yes,No,7,Average,AI Engineer,AI/ML,31.87,Not Placed
3193,24,Male,IT,2028,7.39,368,Advanced,6,No,2,Intermediate,1,No,1,Other,Beginner,Beginner,Intermediate,None,None,Beginner,Yes,Yes,No,3,Good,Machine Learning Engineer,AI/ML,44.1,Not Placed
3194,23,Female,Data Science,2028,6.97,58,Beginner,7,No,3,Intermediate,1,Yes,2,Web Development,Intermediate,Beginner,Advanced,Beginner,Advanced,Beginner,Yes,Yes,No,4,Average,Data Analyst,Data Analytics,43.91,Not Placed
3195,23,Male,Data Science,2026,7.96,254,Intermediate,1,No,3,Intermediate,2,Yes,0,None,Intermediate,Beginner,Beginner,Beginner,Intermediate,Intermediate,Yes,Yes,No,1,Excellent,Machine Learning Engineer,AI/ML,46.73,Not Placed
3196,23,Female,ECE,2027,7.42,166,Intermediate,5,Yes,3,Intermediate,3,Yes,1,Data Science,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,Advanced,Yes,Yes,Yes,0,Poor,Data Scientist,Data Science,47.83,Placed
3197,21,Female,CSE,2026,9.19,12,Beginner,8,No,1,Basic,0,No,1,Cloud,Beginner,Beginner,Beginner,None,Beginner,Intermediate,Yes,Yes,No,4,Good,Data Scientist,Data Science,35.06,Not Placed
3198,24,Male,Data Science,2027,8.73,71,Beginner,7,No,0,Basic,0,No,2,Web Development,Beginner,Intermediate,Intermediate,Intermediate,Beginner,Intermediate,No,Yes,No,8,Good,Machine Learning Engineer,AI/ML,44.03,Placed
3199,23,Male,CSE,2028,8.46,265,Intermediate,6,No,3,Intermediate,3,Yes,2,Data Analytics,Intermediate,Intermediate,Intermediate,None,Intermediate,Advanced,Yes,Yes,Yes,4,Good,Machine Learning Engineer,AI/ML,55.9,Placed
3200,24,Male,Data Science,2026,8.26,35,Beginner,6,No,3,Intermediate,0,No,2,Data Science,Advanced,Intermediate,None,Intermediate,Beginner,Beginner,Yes,Yes,No,3,Good,Software Developer,Software Development,45.44,Not Placed
3201,22,Female,Data Science,2028,6.21,100,Intermediate,3,No,2,Intermediate,1,No,0,None,Intermediate,Beginner,None,Beginner,Intermediate,Beginner,No,Yes,No,0,Average,Data Engineer,Data Engineering,31.62,Not Placed
3202,22,Female,CSE,2027,8.16,37,Beginner,9,No,1,Basic,0,No,2,AI/ML,Intermediate,Intermediate,None,Beginner,Intermediate,Advanced,No,Yes,No,1,Average,Data Analyst,Data Analytics,38.28,Placed
3203,23,Female,CSE,2027,7.88,121,Intermediate,7,No,1,Basic,0,No,1,Other,None,Beginner,None,Intermediate,Advanced,Intermediate,Yes,Yes,No,0,Good,AI Engineer,AI/ML,37.78,Not Placed
3204,24,Female,Data Science,2026,8.11,179,Intermediate,2,No,5,Advanced,2,No,1,Other,Intermediate,Intermediate,Beginner,Intermediate,Advanced,Intermediate,Yes,Yes,Yes,2,Excellent,AI Engineer,AI/ML,56.1,Placed
